bin;brand;issuer
670602;MAESTRO;ZHELDORBANK JSB
670603;MAESTRO;ZHELDORBANK JSB
670605;MAESTRO;ZHELDORBANK JSB
670607;MAESTRO;ZHELDORBANK JSB
670611;MAESTRO;ZHELDORBANK JSB
670612;MAESTRO;ZHELDORBANK JSB
670613;MAESTRO;ZHELDORBANK JSB
670614;MAESTRO;ZHELDORBANK JSB
670615;MAESTRO;ZHELDORBANK JSB
670618;MAESTRO;ZHELDORBANK JSB
670620;MAESTRO;ZHELDORBANK JSB
670622;MAESTRO;ZHELDORBANK JSB
670623;MAESTRO;ZHELDORBANK JSB
670624;MAESTRO;ZHELDORBANK JSB
670625;MAESTRO;ZHELDORBANK JSB
670626;MAESTRO;ZHELDORBANK JSB
670628;MAESTRO;ZHELDORBANK JSB
670629;MAESTRO;ZHELDORBANK JSB
670631;MAESTRO;ZHELDORBANK JSB
670632;MAESTRO;ZHELDORBANK JSB
670633;MAESTRO;ZHELDORBANK JSB
670634;MAESTRO;ZHELDORBANK JSB
670637;MAESTRO;ZHELDORBANK JSB
670638;MAESTRO;ZHELDORBANK JSB
670644;MAESTRO;ZHELDORBANK JSB
670646;MAESTRO;ZHELDORBANK JSB
670647;MAESTRO;ZHELDORBANK JSB
670652;MAESTRO;ZHELDORBANK JSB
670654;MAESTRO;ZHELDORBANK JSB
670655;MAESTRO;ZHELDORBANK JSB
670659;MAESTRO;ZHELDORBANK JSB
670661;MAESTRO;ZHELDORBANK JSB
670663;MAESTRO;ZHELDORBANK JSB
670671;MAESTRO;ZHELDORBANK JSB
670674;MAESTRO;ZHELDORBANK JSB
670676;MAESTRO;ZHELDORBANK JSB
670694;MAESTRO;ZHELDORBANK JSB
670816;MAESTRO;ZHELDORBANK JSB
670818;MAESTRO;ZHELDORBANK JSB
670819;MAESTRO;ZHELDORBANK JSB
670824;MAESTRO;ZHELDORBANK JSB
670825;MAESTRO;ZHELDORBANK JSB
670827;MAESTRO;ZHELDORBANK JSB
670828;MAESTRO;ZHELDORBANK JSB
670837;MAESTRO;ZHELDORBANK JSB
670838;MAESTRO;ZHELDORBANK JSB
670839;MAESTRO;ZHELDORBANK JSB
670840;MAESTRO;ZHELDORBANK JSB
670842;MAESTRO;ZHELDORBANK JSB
670846;MAESTRO;ZHELDORBANK JSB
670847;MAESTRO;ZHELDORBANK JSB
670849;MAESTRO;ZHELDORBANK JSB
670851;MAESTRO;ZHELDORBANK JSB
670852;MAESTRO;ZHELDORBANK JSB
670866;MAESTRO;ZHELDORBANK JSB
670867;MAESTRO;ZHELDORBANK JSB
670869;MAESTRO;ZHELDORBANK JSB
670870;MAESTRO;ZHELDORBANK JSB
670874;MAESTRO;ZHELDORBANK JSB
670889;MAESTRO;ZHELDORBANK JSB
670891;MAESTRO;ZHELDORBANK JSB
670892;MAESTRO;ZHELDORBANK JSB
670893;MAESTRO;ZHELDORBANK JSB
670894;MAESTRO;ZHELDORBANK JSB
670895;MAESTRO;ZHELDORBANK JSB
670896;MAESTRO;ZHELDORBANK JSB
670981;MAESTRO;ZHELDORBANK JSB
670994;MAESTRO;ZHELDORBANK JSB
676126;MAESTRO;ZHELDORBANK JSB
676171;MAESTRO;BANK OF TRADE-UNIONS' SOLIDARITY AND SOCIAL
676177;MAESTRO;ZHELDORBANK JSB
676178;MAESTRO;
676193;MAESTRO;ZHELDORBANK JSB
676195;MAESTRO;SBERBANK OF RUSSIA
676196;MAESTRO;SBERBANK OF RUSSIA
676230;MAESTRO;ZHELDORBANK JSB
676231;MAESTRO;ZHELDORBANK JSB
676234;MAESTRO;ZHELDORBANK JSB
676237;MAESTRO;ZHELDORBANK JSB
676245;MAESTRO;ZHELDORBANK JSB
676248;MAESTRO;OAO AKB BALTIKA
676253;MAESTRO;ZHELDORBANK JSB
676280;MAESTRO;SBERBANK OF RUSSIA
676333;MAESTRO;COMMERCIAL IMPORT-EXPORT BANK IMPEXBANK
676347;MAESTRO;ZHELDORBANK JSB
676348;MAESTRO;ZHELDORBANK JSB
676351;MAESTRO;ZHELDORBANK JSB
676371;MAESTRO;OOO BANK KREMLEVSKIY
676384;MAESTRO;ZHELDORBANK JSB
676395;MAESTRO;OJSC AKKOBANK
676397;MAESTRO;BANK VOZROZHDENIE OJSC
676407;MAESTRO;ZHELDORBANK JSB
676417;MAESTRO;ZHELDORBANK JSB
676420;MAESTRO;ZHELDORBANK JSB
676421;MAESTRO;BANK VTB24 (CJSC)
676425;MAESTRO;ZHELDORBANK JSB
676428;MAESTRO;ZHELDORBANK JSB
676435;MAESTRO;JSCB SLAVIANSKY BANK
676443;MAESTRO;EVROFINANCE MOSNARBANK
676444;MAESTRO;JSCB PROMSVYAZBANK (CJSC)
676445;MAESTRO;
676448;MAESTRO;ZHELDORBANK JSB
676450;MAESTRO;LOKO BANK
676452;MAESTRO;
676454;MAESTRO;GAZPROMBANK OJSC
676463;MAESTRO;ZHELDORBANK JSB
676472;MAESTRO;
676479;MAESTRO;ZHELDORBANK JSB
676484;MAESTRO;
676497;MAESTRO;
676501;MAESTRO;
676522;MAESTRO;
676523;MAESTRO;ZHELDORBANK JSB
676528;MAESTRO;
676530;MAESTRO;
676531;MAESTRO;ZHELDORBANK JSB
676533;MAESTRO;ZHELDORBANK JSB
676560;MAESTRO;
676565;MAESTRO;JSC RUSSIAN STANDARD BANK
676569;MAESTRO;ZHELDORBANK JSB
676586;MAESTRO;ZHELDORBANK JSB
676590;MAESTRO;
676593;MAESTRO;ZHELDORBANK JSB
676595;MAESTRO;ZHELDORBANK JSB
676597;MAESTRO;ZHELDORBANK JSB
676599;MAESTRO;ZHELDORBANK JSB
676625;MAESTRO;ZAO RAIFFEISENBANK
676636;MAESTRO;VOLKSBANK SLOVENSKO, A.S.
676638;MAESTRO;ZHELDORBANK JSB
676642;MAESTRO;ZHELDORBANK JSB
676653;MAESTRO;ZHELDORBANK JSB
676664;MAESTRO;ZHELDORBANK JSB
676667;MAESTRO;
676668;MAESTRO;ZHELDORBANK JSB
676672;MAESTRO;ZHELDORBANK JSB
676683;MAESTRO;ZHELDORBANK JSB
676697;MAESTRO;ZHELDORBANK JSB
676800;MAESTRO;VTB24
676802;MAESTRO;VTB24
676803;MAESTRO;VTB24
676805;MAESTRO;VTB24
676841;MAESTRO;
676845;MAESTRO;VTB24
676851;MAESTRO;VTB24
676852;MAESTRO;ZHELDORBANK JSB
676859;MAESTRO;
676860;MAESTRO;VTB24
676861;MAESTRO;VTB24
676876;MAESTRO;
676877;MAESTRO;ZHELDORBANK JSB
676878;MAESTRO;
676881;MAESTRO;ZHELDORBANK JSB
676884;MAESTRO;ZHELDORBANK JSB
676888;MAESTRO;VTB24
676893;MAESTRO;VTB24
676896;MAESTRO;VTB24
676907;MAESTRO;ZHELDORBANK JSB
676916;MAESTRO;
676934;MAESTRO;
676936;MAESTRO;
676939;MAESTRO;
676942;MAESTRO;OJSC BANK OF SOCIAL DEVELOPMENT AND CONSTRUCTION LIPETSKCOMBAN
676946;MAESTRO;ZHELDORBANK JSB
676947;MAESTRO;
676948;MAESTRO;ZHELDORBANK JSB
676951;MAESTRO;ZHELDORBANK JSB
676967;MAESTRO;
676968;MAESTRO;ZHELDORBANK JSB
676973;MAESTRO;
676974;MAESTRO;
676975;MAESTRO;ZHELDORBANK JSB
676979;MAESTRO;ZHELDORBANK JSB
676984;MAESTRO;
676989;MAESTRO;
676990;MAESTRO;ZHELDORBANK JSB
676996;MAESTRO;ZHELDORBANK JSB
676998;MAESTRO;
676999;MAESTRO;
677005;MAESTRO;ZHELDORBANK JSB
677006;MAESTRO;ZHELDORBANK JSB
677011;MAESTRO;ZHELDORBANK JSB
677013;MAESTRO;COALMETBANK
677017;MAESTRO;ZHELDORBANK JSB
677018;MAESTRO;ZHELDORBANK JSB
677030;MAESTRO;ZHELDORBANK JSB
677034;MAESTRO;ZHELDORBANK JSB
677040;MAESTRO;ZHELDORBANK JSB
677057;MAESTRO;ZHELDORBANK JSB
677058;MAESTRO;ZHELDORBANK JSB
677059;MAESTRO;ZHELDORBANK JSB
677067;MAESTRO;ZHELDORBANK JSB
677076;MAESTRO;JSCB ROSBANK
677084;MAESTRO;ZHELDORBANK JSB
677088;MAESTRO;JSCB AK BARS OJSC
677110;MAESTRO;ZHELDORBANK JSB
677112;MAESTRO;LOKO BANK
677122;MAESTRO;ZHELDORBANK JSB
677124;MAESTRO;ZHELDORBANK JSB
677127;MAESTRO;ZHELDORBANK JSB
677128;MAESTRO;ZHELDORBANK JSB
677130;MAESTRO;ZHELDORBANK JSB
677135;MAESTRO;ZHELDORBANK JSB
677136;MAESTRO;ZHELDORBANK JSB
677138;MAESTRO;ZHELDORBANK JSB
677146;MAESTRO;ZHELDORBANK JSB
677151;MAESTRO;ZHELDORBANK JSB
677172;MAESTRO;ZHELDORBANK JSB
677175;MAESTRO;OAO AKB KAPITALBANK
677189;MAESTRO;OJSC ROSGOSSTRAKH BANK
677194;MAESTRO;ZHELDORBANK JSB
677207;MAESTRO;ZHELDORBANK JSB
677208;MAESTRO;ZHELDORBANK JSB
677209;MAESTRO;ZHELDORBANK JSB
677211;MAESTRO;ZHELDORBANK JSB
677212;MAESTRO;ZHELDORBANK JSB
677213;MAESTRO;ZHELDORBANK JSB
677216;MAESTRO;ZHELDORBANK JSB
677222;MAESTRO;ZHELDORBANK JSB
677223;MAESTRO;ZHELDORBANK JSB
677224;MAESTRO;ZHELDORBANK JSB
677225;MAESTRO;OJSC JOINT STOCK INVESTMENT COMMERCIAL BANK TATFONDBANK
677226;MAESTRO;ZHELDORBANK JSB
677227;MAESTRO;ZHELDORBANK JSB
677228;MAESTRO;ZHELDORBANK JSB
677229;MAESTRO;ZHELDORBANK JSB
677234;MAESTRO;ZHELDORBANK JSB
677235;MAESTRO;ZHELDORBANK JSB
677236;MAESTRO;ZHELDORBANK JSB
677240;MAESTRO;ZHELDORBANK JSB
677241;MAESTRO;ZHELDORBANK JSB
677243;MAESTRO;ZHELDORBANK JSB
677244;MAESTRO;ZHELDORBANK JSB
677245;MAESTRO;ZHELDORBANK JSB
677256;MAESTRO;ZHELDORBANK JSB
677257;MAESTRO;ZHELDORBANK JSB
677260;MAESTRO;ZHELDORBANK JSB
677261;MAESTRO;ZHELDORBANK JSB
677263;MAESTRO;ZHELDORBANK JSB
677266;MAESTRO;ZHELDORBANK JSB
677267;MAESTRO;ZHELDORBANK JSB
677268;MAESTRO;ZHELDORBANK JSB
677271;MAESTRO;ZHELDORBANK JSB
677272;MAESTRO;DONKOMBANK
677274;MAESTRO;ZHELDORBANK JSB
677275;MAESTRO;ZHELDORBANK JSB
677276;MAESTRO;ZHELDORBANK JSB
677280;MAESTRO;ZHELDORBANK JSB
677285;MAESTRO;ZHELDORBANK JSB
677288;MAESTRO;ZHELDORBANK JSB
677289;MAESTRO;ZHELDORBANK JSB
677291;MAESTRO;ZHELDORBANK JSB
677292;MAESTRO;ZHELDORBANK JSB
677301;MAESTRO;ZHELDORBANK JSB
677302;MAESTRO;ZHELDORBANK JSB
677303;MAESTRO;ZHELDORBANK JSB
677304;MAESTRO;ZHELDORBANK JSB
677305;MAESTRO;ZHELDORBANK JSB
677307;MAESTRO;ZHELDORBANK JSB
677309;MAESTRO;ZHELDORBANK JSB
677312;MAESTRO;ZHELDORBANK JSB
677314;MAESTRO;ZHELDORBANK JSB
677315;MAESTRO;ZHELDORBANK JSB
677317;MAESTRO;ZHELDORBANK JSB
677318;MAESTRO;ZHELDORBANK JSB
677319;MAESTRO;ZHELDORBANK JSB
677327;MAESTRO;ZHELDORBANK JSB
677329;MAESTRO;ZHELDORBANK JSB
677331;MAESTRO;ZHELDORBANK JSB
677335;MAESTRO;ZHELDORBANK JSB
677336;MAESTRO;ZHELDORBANK JSB
677337;MAESTRO;ZHELDORBANK JSB
677338;MAESTRO;ZHELDORBANK JSB
677339;MAESTRO;ZHELDORBANK JSB
677341;MAESTRO;ZHELDORBANK JSB
677342;MAESTRO;ZHELDORBANK JSB
677343;MAESTRO;ZHELDORBANK JSB
677344;MAESTRO;ZHELDORBANK JSB
677345;MAESTRO;ZHELDORBANK JSB
677346;MAESTRO;ZHELDORBANK JSB
677347;MAESTRO;ZHELDORBANK JSB
677348;MAESTRO;ZHELDORBANK JSB
677349;MAESTRO;ZHELDORBANK JSB
677351;MAESTRO;ZHELDORBANK JSB
677352;MAESTRO;ZHELDORBANK JSB
677353;MAESTRO;ZHELDORBANK JSB
677357;MAESTRO;ZHELDORBANK JSB
677358;MAESTRO;ZHELDORBANK JSB
677359;MAESTRO;ZHELDORBANK JSB
677360;MAESTRO;ZHELDORBANK JSB
677361;MAESTRO;ZHELDORBANK JSB
677363;MAESTRO;ZHELDORBANK JSB
677366;MAESTRO;ZHELDORBANK JSB
677367;MAESTRO;ZHELDORBANK JSB
677368;MAESTRO;ZHELDORBANK JSB
677370;MAESTRO;ZHELDORBANK JSB
677371;MAESTRO;ZHELDORBANK JSB
677372;MAESTRO;ZHELDORBANK JSB
677373;MAESTRO;ZHELDORBANK JSB
677374;MAESTRO;ZHELDORBANK JSB
677375;MAESTRO;ZHELDORBANK JSB
677376;MAESTRO;ZHELDORBANK JSB
677379;MAESTRO;ZHELDORBANK JSB
677380;MAESTRO;ZHELDORBANK JSB
677382;MAESTRO;ZHELDORBANK JSB
